road,lat,lon,chainage,length,condition,name,model_type,id,Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT
N1,21.99398722045165,92.0869021359535,303805.4,411.5999999999767,-,,link,10412.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9922334387096,92.0863582073732,304217.0,58.5,A,Khasmahal Bridge,bridge,10413.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.991256841542302,92.0860220868116,304275.5,173.5,-,,link,10414.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.990280244375,92.08568596625,304449.0,14.2,A,ZADUNAGOR BUS STATION BOX CULVERT,bridge,10415.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.988660559256452,92.0848401658836,304463.2,393.79999999998836,-,,link,10416.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9870408741379,92.0839943655172,304857.0,24.2,A,Aadunagor bridge,bridge,10417.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9844724589557,92.08238384596609,304881.2,645.7999999999884,-,,link,10418.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9819040437735,92.080773326415,305527.0,22.5,A,HATIAR PULL PC GIDER BRIDGE,bridge,10419.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.98118320357965,92.07982247679016,305549.5,244.5,-,,link,10420.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9804623633858,92.0788716271653,305794.0,18.7,A,HATIAR PULL BOX CULVERT,bridge,10421.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9798804688274,92.0773604267405,305812.7,326.29999999998836,-,,link,10422.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.979298574269,92.0758492263157,306139.0,3.5,A,SHIX DAR PARA BOX CULVERT,bridge,10423.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9765834886094,92.07208485263669,306142.5,1086.5,-,,link,10424.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9738684029498,92.0683204789577,307229.0,2.5,A,MUSKAMPANI PARA BOX CULVERT,bridge,10425.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9714132613153,92.0662352953299,307231.5,749.5,-,,link,10426.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9689581196808,92.0641501117021,307981.0,1.5,A,AODU NAGOR (2) BOX CULVERT,bridge,10427.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.96558598846785,92.0637334940863,307982.5,669.5,-,,link,10428.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9622138572549,92.0633168764705,308652.0,22.4,A,Rataykul Bridge,bridge,10429.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.960726984272597,92.06429800315459,308674.4,363.5999999999767,-,,link,10430.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9592401112903,92.0652791298387,309038.0,8.2,A,BONPUKR PARA BOX CULVERT,bridge,10431.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9586361374633,92.06583620582845,309046.2,308.79999999998836,-,,link,10432.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9580321636363,92.0663932818182,309355.0,3.0,A,BON PUKUL PARA BOX CULVERT,bridge,10433.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9550558521636,92.06710354513174,309358.0,613.0,-,,link,10434.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9520795406909,92.0678138084453,309971.0,22.4,A,SANTI RCC GIDER BRIDGE,bridge,10435.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.948739456354097,92.06737123469985,309993.4,729.5999999999767,-,,link,10436.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9453993720173,92.0669286609544,310723.0,1.4,A,SANTI BOX CULVERT,bridge,10437.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.940714193732198,92.0647356922658,310724.4,1161.5999999999767,-,,link,10438.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9360290154471,92.0625427235772,311886.0,4.5,A,BRICK FIELD BOX CULVERT,bridge,10439.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9349872284745,92.06210443886366,311890.5,247.5,-,,link,10440.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9339454415019,92.0616661541501,312138.0,9.3,A,BACK FILD BOX CULVERT,bridge,10441.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.93312705705665,92.0612335560559,312147.3,206.70000000001164,-,,link,10442.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9323086726114,92.0608009579617,312354.0,4.5,A,AZIZNAGOR FOREST BOX CULVERT,bridge,10443.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.931344961305697,92.06024249773085,312358.5,250.5,-,,link,10444.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.93038125,92.0596840375,312609.0,4.7,A,AZIZ NOGOR FOREST BOX CULVERT,bridge,10445.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9241466052564,92.0597101681517,312613.7,1333.2999999999884,-,,link,10446.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9179119605128,92.0597362988034,313947.0,2.0,A,AZIZNAGOR BOX CULVERT,bridge,10447.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9173355634247,92.05986311507826,313949.0,195.0,-,,link,10448.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9167591663366,92.0599899313531,314144.0,3.0,A,AZIZ NOGAR BOX CULVERT,bridge,10449.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.915415943482202,92.06026857016084,314147.0,355.0,-,,link,10450.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9140727206278,92.0605472089686,314502.0,4.0,A,AZIZ NAGOR 1,bridge,10451.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.9118478163804,92.0605566677915,314506.0,503.0,-,,link,10452.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.909622912133,92.0605661266144,315009.0,9.2,A,AZIZ NAGOR 2,bridge,10453.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.900323282033348,92.0601336011525,315018.2,1982.7999999999884,-,,link,10454.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.8910236519337,92.0597010756906,317001.0,13.64,A,HARBHANG CHOR,bridge,10455.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.886122586651098,92.05935131023425,317014.64,1095.359999999986,-,,link,10456.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.8812215213685,92.0590015447779,318110.0,9.3,A,GHOIL MARA BOX CULVERT,bridge,10457.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.87817063076295,92.0590556930582,318119.3,676.7000000000116,-,,link,10458.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.8751197401574,92.0591098413385,318796.0,3.0,A,HARBANG,bridge,10459.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.8689774408615,92.05929735628115,318799.0,1390.0,-,,link,10460.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.8628351415656,92.0594848712238,320189.0,3.0,A,HARBANG,bridge,10461.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.86140386064765,92.05983778989115,320192.0,321.0,-,,link,10462.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.8599725797297,92.0601907085585,320513.0,56.4,A,HARBANGCHORA,bridge,10463.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.85645068489245,92.06057416422394,320569.4,735.5999999999767,-,,link,10464.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.8529287900552,92.0609576198894,321305.0,14.3,A,ALIPUR BOX CULVERT,bridge,10465.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.8518941611848,92.0609533771936,321319.3,216.70000000001164,-,,link,10466.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.8508595323144,92.0609491344978,321536.0,2.1,A,HARBANG,bridge,10467.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.8469148032464,92.06227379917375,321538.1,961.9000000000233,-,,link,10468.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.8429700741784,92.0635984638497,322500.0,4.5,A,HAR BAG BOX CULVERT,bridge,10469.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.84168182125065,92.0642655055273,322504.5,318.5,-,,link,10470.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.8403935683229,92.0649325472049,322823.0,3.0,A,HAR BAG BOX CULVERT,bridge,10471.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.83724844180475,92.06660306914385,322826.0,793.0,-,,link,10472.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.8341033152866,92.0682735910828,323619.0,15.8,A,ATKOTA,bridge,10473.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.83106456835755,92.06978857292235,323634.8,696.2000000000116,-,,link,10474.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.8280258214285,92.0713035547619,324331.0,7.3,A,AKOTA BAZAR BOX CULVERT,bridge,10475.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.82690450102035,92.0718250914966,324338.3,268.70000000001164,-,,link,10476.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.8257831806122,92.0723466282313,324607.0,46.0,A,BODOI TOLA RCC GIDER BRIDGE,bridge,10477.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.82346302783025,92.07318338355469,324653.0,500.0,-,,link,10478.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.8211428750483,92.0740201388781,325153.0,12.4,A,BODAITALI BOX CULVERT,bridge,10479.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.819656067634597,92.07398218711859,325165.4,324.5999999999767,-,,link,10480.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.8181692602209,92.0739442353591,325490.0,14.0,A,BODOITOLI BOX CULVERT,bridge,10481.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.810796531392498,92.0755882240898,325504.0,1808.0,-,,link,10482.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.8034238025641,92.0772322128205,327312.0,14.0,A,BANIYAR CHORA,bridge,10483.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.79563890547555,92.07804310963606,327326.0,1758.0,-,,link,10484.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.787854008387,92.0788540064516,329084.0,20.6,A,NOL BELA-1 BOX CULVERT,bridge,10485.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.7874257461935,92.07890166122576,329104.6,76.40000000002328,-,,link,10486.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.786997484,92.0789493159999,329181.0,21.0,A,NOL BELA BOX CULVERT,bridge,10487.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.780265703111098,92.0814318946666,329202.0,1729.0,-,,link,10488.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.7735339222222,92.0839144733333,330931.0,15.7,A,DIDDA BAZAR BOX CULVERT,bridge,10489.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.772564128858498,92.08301221397039,330946.7,312.29999999998836,-,,link,10490.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.7715943354948,92.0821099546075,331259.0,300.0,C,MATHAMUHURI BRIDGE,bridge,10491.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.755870476995952,92.08236716458694,331559.0,3633.0,-,,link,10492.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.7401466184971,92.0826243745664,335192.0,9.3,B,BANDI BAZAR BOX CULVERT,bridge,10493.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.739354768823,92.08290600324065,335201.3,178.70000000001164,-,,link,10494.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.7385629191489,92.0831876319149,335380.0,14.0,A,KUMARIKOOL BOX CULVERT,bridge,10495.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.735584889353852,92.08346823250155,335394.0,660.0,-,,link,10496.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.7326068595588,92.0837488330882,336054.0,5.2,A,PASIYAKALI BOX CULVERT,bridge,10497.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.73179734552525,92.0837822386435,336059.2,177.79999999998836,-,,link,10498.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.7309878314917,92.0838156441988,336237.0,38.8,A,PASIYAKALI (2),bridge,10499.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.72753088279955,92.0836798963374,336275.8,743.2000000000116,-,,link,10500.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.7240739341074,92.083544148476,337019.0,12.6,A,HASIRUGIGI,bridge,10501.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.71666265500435,92.08210960440874,337031.6,1827.4000000000233,-,,link,10502.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.7092513759013,92.0806750603415,338859.0,12.8,A,CHOHAJANYA (1),bridge,10503.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.706040706499,92.07966034275135,338871.8,776.2000000000116,-,,link,10504.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.7028300370967,92.0786456251612,339648.0,9.3,A,CHOHAJANIYA (2),bridge,10505.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.68955466351235,92.07772654999064,339657.3,3112.7000000000116,-,,link,10506.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.676279289928,92.0768074748201,342770.0,59.6,A,JASJARI BRIDGE,bridge,10507.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.6741921251058,92.07660336400579,342829.6,413.4000000000233,-,,link,10508.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.6721049602836,92.0763992531915,343243.0,14.0,A,DULAHAJARA (SAFARI PARK),bridge,10509.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.66752270089895,92.07573544957225,343257.0,952.0,-,,link,10510.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.6629404415143,92.075071645953,344209.0,3.5,A,DULAHAJARA CULVERT,bridge,10511.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.6614973716094,92.07508710621511,344212.5,318.5,-,,link,10512.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.6600543017045,92.0751025664772,344531.0,54.4,A,DULAHAJAR BRIDGE,bridge,10513.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.6540695313303,92.07421589459315,344585.4,1325.5999999999767,-,,link,10514.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.6480847609561,92.0733292227091,345911.0,4.5,A,PAGOLARIBIL,bridge,10515.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.63323071067855,92.0712502801515,345915.5,3843.5,-,,link,10516.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.618376660401,92.0691713375939,349759.0,44.55,A,Khutakhali Bazar Bridge,bridge,10517.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.612447813701102,92.06573920355225,349803.55,870.4500000000116,-,,link,10518.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.6065189670012,92.0623070695106,350674.0,7.0,A,FULCHARI (NEWPARA),bridge,10519.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.605847139899552,92.06221343914675,350681.0,309.0,-,,link,10520.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.6051753127979,92.0621198087829,350990.0,5.2,A,FULCHARI (NEWPARA),bridge,10521.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.601884421474303,92.06196052499445,350995.2,632.7999999999884,-,,link,10522.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.5985935301507,92.061801241206,351628.0,9.3,A,FULCHARI CULVERT,bridge,10523.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.5973336137464,92.06160539103485,351637.3,426.70000000001164,-,,link,10524.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.5960736973421,92.0614095408637,352064.0,14.0,A,FULCHARI BAZAR,bridge,10525.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.59275233568085,92.06222044592205,352078.0,563.0,-,,link,10526.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.5894309740196,92.0630313509804,352641.0,1.4,A,NAPITE KHALI CULVERT,bridge,10527.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.5885168870098,92.0639680683473,352642.4,519.5999999999767,-,,link,10528.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
